15.78,6.58,-6.7
0.95,29.6,-0.98
7.01,21.33,-4.11
13.8,16.12,0.11
0.4,20.61,4.28
15.32,17.33,1.72
14.03,8.08,6.32
8.82,1.81,3.22
21.33,-0.86,2.87
8.85,-18.71,8.19
11.32,-14.92,0.06
13.22,-8.33,0.86
3.48,-21.35,3.22
16.58,-0.23,-3.16
8.62,-4.02,0.83
4.74,-12.65,-1.09
16.81,12.93,-3.51
5.29,-7.87,1.93
8.74,-1.15,-2.18
13.77,11.41,-1.49
5.92,-18.54,1.98
14.23,7.27,0.06
12.39,-6.5,4.25
7.01,-34.14,4.31
9.57,5.72,1.26
7.33,-17.47,1.52
13.22,-23.94,0.43
8.88,16.21,-0.72
5.66,-5.66,-6.27
14.05,1.75,-6.73
3.94,27.02,-2.79
8.19,14.05,-6.35
12.1,18.65,-3.31
-1.21,22.1,0.26
13.16,20.15,0.2
12.27,14.77,5.6
4.17,7.67,2.39
19.03,12.93,2.7
13.97,-6.87,7.96
13.68,-14.63,2.59
12.7,-7.82,3.91
5.23,-19.83,2.85
16.01,-8.22,-1.61
8.22,-10.43,3.22
6.67,-11.52,-2.21
15.63,7.39,-3.45
5.43,-7.85,2.01
10.78,2.13,-3.51
11.09,5.29,-1.24
5.37,-12.85,0.72
14.86,11.78,-2.18
9.57,-3.97,2.56
9.08,-16.53,2.21
13.02,3.79,2.87
6.93,-26.04,4.97
10.46,-20.41,1.18
7.99,2.16,0.92
10.86,-16.67,-1.06
13.54,-1.09,-2.67
0.89,12.3,-4.83
12.16,7.04,-9.31
12.01,19.92,-3.28
-0.6,20.61,-2.18
13.8,20.41,-4.63
5.37,21.67,2.27
4.2,16.9,1.98
19.43,17.01,4.02
6.87,6.61,6.24
15.2,2.21,0.4
18.77,-6.93,6.5
6.78,-19.54,6.15
15.55,-7.93,-0.83
7.24,-17.68,3.33
8.65,-16.04,-0.2
16.12,2.93,-1.01
3.42,-12.88,1.58
12.27,2.41,-4.11
12.01,6.96,-0.29
4.43,-14.57,0.72
14.46,11.21,-3.19
8.56,0.2,0.78
8.19,-13.11,-0.2
14.08,9.6,1.24
7.99,-18.97,5.03
9.05,-19.4,2.36
9.51,2.01,2.24
11.5,-23.39,1.67
10.52,-12.3,0.55
5.86,7.19,-2.16
13.74,-2.87,-6.55
6.98,10.15,-3.94
4.37,18.77,-5.37
15.4,16.81,-6.47
1.95,22.45,-0.86
5.4,20.32,-1.64
14.66,18.08,1.98
2.93,15.86,4.83
14.6,13.42,1.21
16.76,3.13,6.29
10.58,-6.96,4.83
17.47,-5.58,2.5
7.44,-20.18,6.29
11.06,-16.44,-0.52
12.88,-5.46,0.6
4.05,-17.1,2.64
16.27,1.01,-4.2
8.91,-1.67,0.32
3.97,-10.78,-0.63
16.78,13.48,-3.85
7.33,-5.69,1.49
7.53,-4.11,-1.9
13.34,10.78,-1.06
8.94,-13.68,2.79
12.53,0.69,1.09
9.31,-10.09,4.71
8.31,-32.51,3.65
9.23,1.21,0.6
8.08,-11.01,1.15
14.92,-23.8,-0.86
6.15,11.81,-2.13
6.27,9.17,-7.62
15.12,4.14,-7.39
1.41,24.03,-1.47
8.79,24.23,-5.17
12.07,17.45,-2.3
-1.24,20.81,2.27
15.03,23.37,1.32
12.59,10.75,6.32
6.81,6.21,2.79
20.98,7.64,2.1
11.38,-15.86,8.42
12.79,-15.49,2.1
12.93,-9.66,1.75
3.54,-22.79,2.67
16.27,-3.99,-1.93
8.91,-7.73,2.07
5.37,-11.87,-1.55
16.44,10.35,-3.33
5.69,-7.13,2.07
9.4,1.41,-2.36
13.05,8.71,-1.29
5.49,-13.68,1.03
13.39,6.7,-1.24
11.9,-3.13,3.1
8.31,-20.23,3.42
8.85,-5.92,2.18
7.82,-21.79,2.82
14.11,-13.16,1.09
7.04,0.09,0.57
8.82,-13.57,-3.76
14.8,4.54,-4.8
0.52,17.45,-4.05
11.44,13.77,-7.93
12.79,18.57,-3.19
-2.18,19.74,-1.29
13.88,25.38,-2.5
8.22,17.96,4.22
3.97,11.67,2.47
18.54,18.54,3.13
10.58,0.34,6.5
17.24,-8.48,1.72
14.4,-9.05,6.24
4.51,-19.49,4.25
17.16,-9.37,-1.98
6.81,-16.41,3.91
7.76,-12.39,-0.92
16.41,5.17,-2.85
3.56,-11.27,1.7
12.36,4.2,-3.99
11.47,5.03,-0.78
4.02,-13.19,0.86
15.52,13.51,-3.36
9.23,-3.08,1.49
8.77,-11.87,1.29
14.14,7.93,1.95
7.41,-22.76,5.43
9.69,-19.89,1.81
6.9,-4.57,1.21
11.52,-18.16,0.8
14.46,-4.57,-0.66
1.01,1.15,-3.85
13.11,5.09,-8.74
11.35,18.39,-3.82
-0.57,16.21,-3.39
16.07,22.59,-5.95
3.97,21.67,0.55
2.1,17.93,0.57
19.66,22.42,3.25
4.45,10.15,6.01
12.9,9.86,0.49
20.61,2.39,5.86
8.77,-16.67,6.27
15.98,-7.73,0.95
7.99,-18.68,4.05
8.28,-19.26,-0.37
14.77,-1.18,0.06
4.37,-15.98,1.93
13.13,0.06,-4.37
11.12,4.08,0.29
4.91,-12.7,0.43
14.71,11.58,-3.39
7.82,-1.75,1.18
8.45,-6.52,-0.98
13.34,9.31,0.09
9,-17.04,3.65
11.93,-7.36,1.9
7.64,-9.08,4.05
9.54,-29.95,2.5
11.27,-0.72,0.34
5.43,-5.75,-0.2
15.15,-14.11,-3.45
7.24,14.49,-3.39
3.19,9.6,-7.41
16.99,10.66,-7.07
1.87,26.41,-0.83
5.95,19,-3.85
14.43,16.9,-0.55
-0.49,20.61,3.82
15.32,17.7,1.95
14.77,6.78,6.78
7.41,1.67,3.19
21.81,0.75,2.41
9.25,-19.23,8.71
10.63,-15.06,0.57
13.54,-7.93,0.2
2.64,-21.76,2.93
17.22,-0.72,-3.13
9.48,-4.45,0.69
2.9,-12.56,-1.38
17.36,13.19,-4.11
6.7,-7.13,1.95
7.56,-2.56,-1.98
13.74,11.04,-1.75
7.19,-14.4,2.04
14.23,6.9,0.14
11.5,-4.71,4.28
6.58,-29.46,4.43
9.57,0.72,1.06
7.93,-18.54,1.7
13.59,-23.54,0.89
7.85,10.52,-0.72
6.27,-3.22,-6.35
15,0.23,-6.81
2.27,22.47,-2.76
8.68,20.03,-6.27
13.54,19.08,-3.48
-2.39,19.89,0.26
13.05,24.26,-0.03
12.42,15.92,5.58
3.82,9,2.79
19.89,15.55,2.24
13.31,-7.36,7.59
13.48,-14.17,2.85
14.49,-8.05,3.91
4.48,-23.39,3.02
14.94,-8.59,-1.72
8.94,-9.77,3.13
6.75,-14.14,-1.58
15.81,7.99,-3.42
4.86,-7.53,2.04
10.32,1.15,-3.1
12.3,8.59,-1.09
5.09,-13.91,1.01
13.94,9.31,-2.16
10.4,-1.35,2.27
10.03,-18.11,2.13
12.36,1.26,2.93
5.63,-24.57,5.06
11.01,-18.97,0.75
8.59,3.39,0.6
10.17,-18.8,-0.63
13.82,-2.1,-2.53
1.21,16.58,-4.91
12.21,4.57,-9.23
12.16,14.46,-3.36
-1.18,24.2,-2.24
14.08,22.45,-4.83
5.75,17.99,1.93
3.48,16.5,1.87
19.17,17.96,4.11
6.64,6.38,6.21
15.49,2.07,0.32
19.23,-7.39,6.84
5.78,-18.11,6.52
15.95,-6.47,-1.06
7.99,-19.31,3.51
7.27,-15.92,-0.06
16.21,4.31,-1.52
4.08,-13.97,1.38
11.73,1.75,-4.51
12.19,5.52,-0.78
3.99,-14.26,0.75
14.86,13.88,-3.65
9.28,-1.55,0.69
6.64,-12.3,0.29
15.2,12.85,1.01
10.58,-17.22,5.2
8.56,-17.16,2.85
7.64,-6.12,2.16
10.35,-26.84,1.72
12.27,-3.88,0.95
5.4,-0.43,-2.07
11.96,-8.45,-7.21
9.46,18.88,-4.28
3.19,14.69,-5.03
14.17,13.02,-6.73
3.91,28.45,-0.92
3.51,20,-1.55
15.95,18.25,1.81
4.22,17.82,5.55
11.98,13.42,1.18
17.99,6.52,5.55
10.69,-7.07,5.37
17.27,-7.5,2.64
8.82,-18.71,5.75
9.57,-17.99,-0.43
13.36,-5.92,0.86
4.77,-17.39,2.9
14.92,-1.38,-4.43
9.83,0.66,0.4
4.63,-10.58,0.09
15.72,11.18,-3.74
6.67,-3.59,1.47
8.31,-3.54,-1.67
13.39,8.85,-0.95
7.27,-14.4,2.79
13.57,-0.49,0.83
10.35,-10.63,4.91
7.67,-30.32,4.05
9.89,-0.43,0.17
6.75,-12.67,0.86
15.17,-17.13,-0.55
7.3,11.67,-2.1
3.82,3.74,-7.85
16.87,8.05,-7.53
2.41,23.14,-1.35
6.75,19.17,-5.29
13.85,19.49,-2.7
-2.5,19.97,2.21
14.6,21.24,1.41
14.6,11.09,6.67
4.14,4.25,2.82
21.38,8.74,1.7
12.88,-14.51,9.14
11.21,-17.39,2.44
13.25,-7.01,1.03
3.05,-21.7,2.96
16.67,-6.06,-1.75
10.03,-5.83,1.52
3.36,-12.39,-1.7
17.01,10.49,-3.88
7.16,-5.09,1.87
7.5,-2.27,-2.41
13.05,8.74,-2.1
6.84,-10.95,1.12
12.99,5.6,-0.98
11.5,-1.35,2.85
7.73,-18.91,3.99
9.14,-5.09,2.67
9.17,-20.89,2.96
13.85,-18.22,1.52
6.73,-1.26,0.8
9.34,-10.52,-3.82
14.6,1.06,-5.26
-0.03,15.52,-4.28
11.5,17.85,-8.02
13.54,19.86,-3.54
-3.02,18.48,-1.29
13.48,26.47,-2.76
9.48,20.09,4.34
3.08,12.04,3.1
18.8,18.71,2.59
11.64,0.63,6.7
16.07,-8.25,2.5
15.32,-7.9,5.58
5,-21.01,4.22
16.3,-10.2,-1.55
7.36,-14.94,3.99
7.19,-14.57,-0.66
16.73,5.23,-3.19
3.97,-10.46,2.1
11.35,2.82,-3.28
12.44,7.5,-1.15
3.97,-14,0.92
14.54,12.21,-3.1
9.66,-0.63,1.49
8.65,-14.03,1.15
14.43,5.52,1.58
6.75,-24.95,5.98
9.48,-19.34,2.16
8.51,-0.26,0.63
10.49,-22.02,0.75
14.28,-4.57,-0.26
2.01,8.36,-3.54
11.93,1.01,-8.91
12.27,13.88,-4.17
-0.78,19.8,-3.13
15.09,23.25,-6.06
5.72,19.86,0.2
0.89,15.98,0.57
18.8,22.3,2.99
5.95,10.75,6.21
12.1,6.27,0.57
19.97,1.75,5.75
8.51,-14.4,6.93
16.27,-8.88,1.01
8.65,-18.31,3.85
7.24,-18.22,-0.03
15.4,-0.83,-0.29
5.35,-14.23,1.81
12.24,-0.06,-4.48
10.98,3.33,-0.37
4.57,-11.64,0.46
15.09,13.02,-3.71
8.74,-2.87,0.63
6.98,-8.62,-0.78
13.71,11.47,0
11.52,-13.97,3.76
11.32,-7.39,2.44
5.98,-12.07,4.05
9.31,-31.38,2.53
12.39,2.24,0.89
5.32,-8.16,0.14
13.62,-16.55,-4.11
8.91,19.8,-3.85
2.87,8.16,-6.93
15.61,7.87,-7.36
3.79,30.72,-1.06
4.14,18.94,-3.71
14.74,17.62,-0.89
1.7,22.22,4.43
12.27,15.17,1.98
15.84,9.74,5.86
8.91,2.41,3.82
20.41,-2.44,2.62
10.32,-17.45,8.16
9.77,-16.5,0.72
14.03,-8.54,0.29
3.54,-19.97,3.56
15.2,-2.27,-3.05
10.89,-2.82,0.32
3.79,-12.5,-0.49
16.09,12.82,-3.85
6.98,-4.8,1.7
7.5,-3.71,-1.75
13.91,10.86,-1.95
6.44,-15.95,2.13
13.28,4.66,0.09
12.93,-5.52,3.94
7.56,-32.3,4.8
9.25,2.73,1.29
6.35,-17.27,1.47
13.94,-23.39,0.63
9.89,14.54,-0.4
3.85,-4.91,-5.98
15.23,1.55,-7.33
4.83,26.07,-2.64
5.98,14.54,-6.12
13.88,18.59,-4.14
-1.09,22.42,0.49
11.52,20.09,-0.03
13.8,15.03,5.23
3.1,8.54,3.05
18.94,12.9,2.07
14.74,-6.47,8.1
12.24,-14.89,3.25
13.77,-7.44,3.25
4.89,-20.64,3.33
15.81,-9.97,-1.61
9.51,-8.25,2.82
5,-11.96,-1.49
16.61,7.01,-3.99
6.24,-6.29,2.04
8.85,-0.49,-2.99
12.5,6.67,-1.95
5.78,-11.7,0.98
13.71,9.46,-2.21
9.94,-1.95,2.1
8.88,-16.73,2.5
13.05,3.39,2.62
6.78,-24.54,5.09
10.81,-21.99,1.47
8.48,3.42,0.83
9.77,-17.19,-0.8
14.51,-4.8,-2.76
1.24,14.97,-4.37
10.86,7.33,-9.28
13.57,15.95,-4.02
-1.41,22.73,-1.75
12.96,20.92,-4.89
7.39,19.03,1.81
2.27,18.54,2.36
19.08,17.99,3.33
8.25,5.58,6.5
13.77,3.05,0.95
19.77,-4.91,5.83
6.87,-19.8,6.67
15.23,-8.71,-0.75
8.42,-16.7,3.25
6.84,-17.62,0.43
16.61,3.05,-1.67
4.63,-11.73,1.72
10.72,0.2,-3.71
12.85,7.79,-0.86
4.31,-14.46,1.03
13.8,10.72,-3.33
9.4,1.75,0.63
7.47,-14.51,0.32
14.57,10.38,0.69
9.08,-17.91,5.03
9.28,-19.74,2.82
8.97,1.47,2.1
9.71,-28.17,1.58
11.84,-11.73,0.57
5.95,9.34,-1.67
12.27,-7.82,-6.67
9.4,9.6,-4.34
3.08,20.49,-4.94
14.71,15.63,-6.87
4.17,22.68,-0.98
2.59,19.8,-1.49
15.75,19,1.18
4.45,16.7,5.37
11.78,11.64,1.24
18.19,5.46,5.46
10.35,-5.86,5.78
17.01,-7.41,2.59
8.94,-18.74,5.89
9.34,-17.04,-0.11
14.11,-5.09,0.29
4.51,-16.55,3.05
14.11,-2.13,-4.31
10.32,-0.03,-0.34
4.05,-10.32,0.06
16.3,12.3,-4.05
7.76,-3.74,1.06
6.61,-5.92,-1.52
14.17,11.5,-1.12
9.14,-11.87,3.08
11.96,-1.81,1.01
9.71,-8.74,4.45
8.08,-30.29,4.2
10.12,-0.03,0.72
7.13,-13.05,1.06
14.2,-23.37,-0.98
8.36,13.97,-2.1
4.28,6.21,-7.21
15.2,1.93,-8.02
3.65,25.72,-1.64
6.24,22.42,-4.86
13.51,17.3,-2.79
-0.75,22.47,2.44
12.56,21.67,1.06
14.97,11.41,6.12
5.66,7.76,3.62
19.95,8.05,1.41
13.59,-14.66,8.28
11.18,-15.81,2.9
13.45,-8.22,1.26
4.2,-23.62,2.99
15.06,-6.58,-1.7
10.35,-5.2,1.72
4.6,-13.74,-1.03
15.89,9.63,-3.79
6.73,-4.11,1.78
8.19,-2.18,-2.07
13.48,9.86,-1.87
6.21,-11.73,1.12
12.59,4.8,-1.21
12.13,-0.17,2.87
8.28,-22.36,3.94
8.97,-7.13,2.39
7.76,-17.47,3.1
14.23,-15.4,1.32
7.9,-0.52,0.69
7.67,-11.75,-3.48
15.17,3.02,-5.26
1.24,18.19,-4.02
10,13.02,-7.93
14,17.36,-3.94
-2.62,22.02,-1.24
13.02,24.2,-2.85
9.94,16.18,3.99
2.36,13.36,3.02
19.05,18.65,2.73
11.67,-0.52,7.13
15.2,-7.19,2.21
15.75,-6.93,5.58
4.54,-20.72,5.06
16.87,-10.43,-2.16
7.99,-14.97,3.39
5.95,-14.23,-0.23
17.42,5.78,-3.56
4.17,-10.23,1.7
10.29,1.61,-3.51
12.96,7.62,-1.49
4.2,-13.22,1.24
14.51,11.75,-3.42
9.63,-1.15,1.12
8.13,-13.68,1.72
14.94,10.15,1.49
7.67,-22.27,5.63
9.23,-23.88,2.5
7.64,0.23,1.12
10.46,-19.26,0.89
14.92,-10.35,-0.43
1.64,5.09,-3.22
11.84,5,-8.85
12.99,15.23,-4.51
-1.32,17.65,-2.96
15,22.99,-6.32
5.98,22.7,0.03
0.09,18.14,0.57
19.43,22.02,2.44
5.89,10.92,6.52
11.35,8.42,0.69
21.27,3.71,5.17
8.94,-15.95,7.24
16.15,-10.09,1.15
8.48,-17.47,3.97
6.67,-19.4,0.2
16.21,-1.24,-0.43
4.97,-15.61,2.36
11.75,-1.41,-4.34
12.24,6.18,-0.55
4.4,-12.99,0.95
14.23,12.1,-3.62
8.65,0.26,0.83
7.73,-9.92,-0.6
13.57,10.86,-0.29
9.37,-15.66,3.88
12.13,-9.08,2.01
7.79,-6.84,3.71
8.05,-32.56,2.85
12.16,-2.27,0.49
5.69,-3.68,0.11
14.14,-16.7,-3.45
9.57,14.23,-3.36
1.58,10.49,-6.75
16.21,10.49,-7.82
4.77,27.45,-1.09
3.1,17.65,-3.39
14.74,18.88,-1.47
0.98,22.96,3.76
12.56,14.51,1.72
16.64,8.1,6.18
7.21,3.33,4.08
20.81,-1.29,1.98
10.89,-18.42,8.74
8.97,-15.69,1.61
14.69,-7.19,-0.23
3.22,-21.24,3.54
15.55,-3.05,-2.99
11.09,-1.98,-0.09
1.93,-13.11,-0.66
17.22,12.53,-4.63
7.93,-4.89,1.47
5.78,-5.72,-1.49
14.86,12.9,-2.39
7.87,-12.9,2.27
12.59,3.54,0.29
11.96,-2.5,3.76
6.81,-30.06,4.97
10.15,0.34,1.32
