10.63,-10.29,2.5
7.59,-21.3,3.76
8.22,-16.27,1.81
10.06,-11.61,0.55
9.77,-12.79,0.63
10.49,-1.67,-1.47
10.32,7.21,-3.91
8.33,10.4,-4.22
8.02,17.3,-3.85
8.13,19.28,-3.51
6.93,18.08,-2.36
8.36,17.59,-0.8
10.38,13.82,1.03
10.66,8.39,2.76
13.28,2.41,3.25
13.91,-4.66,3.68
10.86,-11.09,3.91
9.83,-14.74,3.1
9.86,-14.11,2.21
10.09,-10.66,1.41
10.66,-7.53,0.66
10.49,-3.13,-0.17
10.29,1.81,-0.98
10.06,3.68,-0.83
10.55,5.46,-0.98
10.58,5.69,-1.12
10.2,3.13,-0.72
10.78,2.56,-0.29
9.94,-0.66,0.52
10.06,-4.63,0.63
10.38,-6.47,1.61
8.13,-14.83,3.68
8.59,-19.83,2.9
9.8,-14.49,1.29
9.48,-11.81,0.78
10.46,-8.08,-0.89
10.03,1.9,-2.87
8.97,9.2,-4.22
8.31,13.65,-4.45
7.67,18.02,-3.65
7.87,19.6,-2.82
7.73,18.25,-1.41
9.08,16.47,0.55
10.78,12.67,2.33
12.07,5.63,3.08
14.34,-0.49,3.25
12.85,-7.56,4.11
9.94,-14.37,3.59
10.09,-14.05,2.01
9.8,-12.36,1.72
10.03,-10.55,1.24
10.81,-4.83,-0.03
10.43,-0.32,-0.55
10.23,2.7,-0.52
10.32,5.09,-0.66
10.52,5.29,-0.83
10.15,3.82,-0.69
10.4,2.9,-0.4
10.63,0.72,0.26
9.48,-4.25,0.72
10.58,-4.83,0.86
10.49,-10.38,2.79
7.39,-21.73,3.79
8.22,-16.81,1.64
10.4,-10.43,0.57
9.89,-12.07,0.4
10.29,-1.98,-1.84
10.32,8.62,-3.99
8.16,11.18,-4.34
7.76,16.9,-3.94
8.16,20.35,-3.36
7.01,17.7,-2.24
8.39,16.3,-0.57
10.49,14.8,1.38
11.09,7.59,2.96
13.42,0.14,3.48
13.68,-4.4,3.71
10.75,-11.12,3.82
9.83,-15.26,3.05
9.94,-13.45,1.98
10,-11.15,1.24
10.58,-7.21,0.52
10.66,-1.38,-0.34
10.2,1.61,-0.89
10.12,3.36,-0.86
10.72,5.92,-0.98
10.4,5.23,-1.01
10.32,2.99,-0.78
10.78,2.3,-0.11
9.63,-1.06,0.63
10.55,-4.28,0.6
10.66,-7.21,1.9
7.56,-15.95,3.65
8.56,-20.03,2.64
9.92,-14.6,1.38
9.34,-11.12,0.66
10.78,-7.13,-1.21
10.26,2.7,-3.02
8.45,10.58,-4.25
8.08,14.28,-4.51
7.79,18.34,-3.54
7.5,20.43,-2.53
7.96,18.31,-1.35
9.71,15.84,0.69
10.69,12.21,2.64
12.36,4.51,3.05
14.46,-2.18,3.36
12.3,-7.99,4.22
10.06,-14.94,3.45
9.97,-15.2,2.07
9.69,-11.44,1.67
10.38,-9.77,1.03
10.75,-4.71,0
10.35,1.03,-0.6
10.35,2.76,-0.6
10.43,4.94,-0.75
10.46,6.12,-0.89
10.12,3.65,-0.6
10.66,2.41,-0.37
10.55,0.55,0.32
9.6,-4.22,0.75
10.35,-6.47,1.09
9.71,-12.24,3.13
7.82,-20.49,3.54
8.51,-17.22,1.32
10.38,-11.18,0.63
10.52,-9.28,0.2
9.66,-0.86,-2.21
9.94,8.82,-4.2
8.77,12.82,-4.25
7.33,16.99,-3.76
8.16,20.03,-3.33
7.47,18.11,-1.95
8.31,16.07,-0.2
10.63,13.65,1.49
11.29,6.73,3.02
13.8,0.03,3.45
13.39,-5.78,3.74
10,-12.67,3.74
10,-14.89,2.79
9.97,-13.08,1.93
9.97,-10.84,1.18
10.81,-6.29,0.37
10.4,-0.98,-0.43
10.17,2.13,-0.95
10.2,4.02,-0.83
10.63,5.86,-0.92
10.32,4.86,-1.06
10.29,2.85,-0.72
10.92,2.18,0.03
9.48,-1.84,0.63
10.72,-4.8,0.66
10.69,-7.87,2.24
7.01,-17.62,3.76
8.91,-19.97,2.44
10.15,-13.77,1.24
8.97,-11.38,0.43
11.15,-5.63,-1.41
10.23,5.23,-3.19
8.02,11.55,-4.54
8.1,14.71,-4.45
7.7,19.17,-3.25
7.53,20.61,-2.5
8.08,17.16,-1.12
9.86,15.29,1.21
11.24,11.67,2.73
12.5,3.02,3.02
14.4,-3.02,3.56
12.16,-9.14,4.22
9.31,-15.58,3.22
10.17,-14.34,1.9
10.17,-11.47,1.72
10.12,-9.43,0.95
10.84,-3.19,-0.32
10.26,1.29,-0.55
10.2,2.7,-0.52
10.61,5.6,-0.8
10.38,5.72,-0.78
10.32,3.39,-0.63
10.63,2.9,-0.34
10.17,-0.4,0.52
9.69,-4.91,0.66
10.17,-6.9,1.15
9.48,-13.28,3.48
8.02,-20.46,3.39
8.51,-17.65,1.12
10.52,-10.69,0.78
10.61,-7.33,0.09
9.57,-0.95,-2.59
9.97,9.37,-4.28
8.45,14.66,-4.2
7.27,17.22,-3.94
8.16,20.15,-3.22
7.33,18.42,-1.7
8.74,15.55,-0.11
10.72,13.11,1.84
11.55,6.55,3.19
14.11,-1.01,3.48
12.9,-7.44,3.97
10.15,-12.85,3.68
9.77,-14.83,2.62
9.54,-13.48,1.84
10.49,-10.15,1.03
10.58,-5.92,0.29
10.38,-0.78,-0.6
10.58,2.96,-0.92
9.92,4.2,-0.69
10.78,6.12,-1.01
10.35,5.09,-0.98
10.23,2.7,-0.55
11.01,2.01,0.06
9.43,-2.7,0.6
11.01,-4.71,0.75
10.43,-8.31,2.39
6.78,-19.49,3.65
9.17,-18.88,2.27
9.86,-12.01,1.06
8.94,-11.61,0.17
11.15,-4.89,-1.49
10.09,5.49,-3.33
8.28,11.01,-4.66
8.05,15.26,-4.2
7.5,19.57,-3.19
7.56,20.43,-2.44
8.16,17.07,-0.72
