7.73,20.43,-2.62
7.62,18.48,-1.47
9.34,15.95,0.49
10.81,13.31,2.39
11.84,5.55,3.1
14.51,-1.24,3.33
12.79,-7.07,4.11
9.66,-14.6,3.56
10.26,-15.38,2.01
9.97,-12.01,1.81
10,-10.06,1.18
10.86,-5.32,-0.14
10.35,0.26,-0.43
10.03,2.76,-0.49
10.4,4.57,-0.86
10.75,6.18,-0.75
10.32,4.02,-0.52
10.38,2.39,-0.52
10.4,1.32,0.2
9.6,-4.11,0.8
10.58,-5.49,0.92
9.97,-10.78,2.64
7.5,-21.93,3.56
8.65,-17.16,1.67
10.4,-10.86,0.69
9.92,-11.87,0.34
10.2,-1.55,-1.87
10.2,8.71,-3.88
8.36,12.01,-4.17
7.79,17.33,-3.88
8.02,19.92,-3.42
7.13,18.54,-2.18
8.54,16.38,-0.49
10.46,13.36,1.29
10.92,8.1,2.79
13.48,0.83,3.39
13.82,-5.52,3.76
10.61,-11.52,3.74
9.63,-15.49,2.87
9.94,-13.77,2.04
10.09,-10.46,1.35
10.61,-7.19,0.55
10.63,-1.7,-0.4
10.23,2.07,-0.92
10.09,3.79,-0.8
10.86,6.27,-0.89
10.38,5.26,-0.92
10.06,2.82,-0.72
10.98,2.47,-0.11
9.77,-1.32,0.72
10.43,-4.71,0.63
10.58,-7.07,1.78
7.5,-16.04,3.65
8.68,-20.06,2.7
9.71,-14.11,1.29
9.28,-11.21,0.49
10.95,-7.36,-1.21
10.03,2.64,-2.96
8.74,10.09,-4.37
8.1,14.11,-4.48
7.67,18.65,-3.45
7.96,20.41,-2.59
7.44,17.76,-1.24
9.63,15.78,0.83
11.29,12.85,2.62
11.78,4.71,3.08
14.51,-2.21,3.33
12.65,-7.79,4.11
9.48,-14.28,3.28
10.17,-15.03,1.93
9.8,-12.27,1.64
10.03,-9.54,0.95
10.92,-4.63,-0.06
10.29,0.23,-0.49
10.15,3.08,-0.55
10.55,4.8,-0.66
10.63,5.83,-0.72
10.2,4.11,-0.52
10.49,2.07,-0.34
10.38,0.72,0.34
9.54,-3.79,0.75
10.49,-6.41,1.03
9.8,-11.58,3.02
7.82,-20.66,3.39
8.71,-17.76,1.29
