7.96,-0.86,-1.29
12.99,8.85,-2.21
7.76,-3.76,1.06
11.24,4.34,-1.35
10.43,0.6,1.03
9.23,-14.05,2.62
11.9,-0.4,2.13
6.32,-23.91,4.8
10.43,-24.37,2.47
9.92,-0.95,0.72
8.25,-20.2,-0.89
14.77,-3.65,-2.44
5.66,14.74,-2.62
7.76,4.89,-8.05
12.42,20.12,-5.52
2.01,21.41,-0.98
10.52,19.57,-4.25
9.4,23.34,0.37
3.76,13.51,2.5
16.21,16.44,2.1
11.61,5.63,6.38
13.65,-6.35,2.73
16.84,-4.63,4.22
5.89,-19.31,6.15
13.11,-15.12,-0.17
9.63,-12.13,2.39
5.72,-16.09,0.89
15.81,1.84,-2.76
7.44,-4.54,1.03
8.94,-0.2,-2.73
13.13,9.57,-2.21
6.52,-5.26,0.92
12.5,9.54,-2.7
10.03,1.15,0.11
7.67,-8.36,1.12
14,11.21,0.14
9.89,-16.55,4.22
8.16,-18.14,3.91
7.87,-7.27,2.04
9.74,-30.9,1.26
12.3,-7.59,1.18
6.61,-0.43,-0.98
11.73,-9.46,-6.18
10.86,17.91,-3.97
2.96,13.59,-3.94
12.33,15.92,-6.7
7.01,29.75,-1.15
2.47,16.12,-1.03
14.57,21.27,0.11
8.36,16.9,5.06
10.43,6.18,1.55
18.08,7.7,4.08
11.75,-10.38,6.27
13.48,-13.08,2.41
9.11,-14.89,4.05
8.1,-20.06,1.09
13.02,-6.52,0.6
7.19,-11.55,2.01
11.87,-3.91,-3.33
11.09,4.31,-0.23
6.73,-3.25,0.11
13.74,9.25,-3.45
8.33,0.66,0.78
8.59,0.03,-1.18
12.99,6.44,-0.92
7.9,-10.15,2.7
12.19,1.78,0.6
11.06,-12.9,4.02
6.9,-30.75,4.94
8.22,-5.12,1.18
8.65,-17.33,0.32
14.28,-14.71,-0.75
8.13,9.69,-1.01
6.38,-0.37,-6.21
13.85,11.87,-7.44
3.33,22.68,-1.72
8.05,17.73,-4.68
11.61,24.2,-2.76
0.72,17.1,1.84
14.51,17.88,0.55
12.96,13.8,5.55
7.21,0.06,3.82
20.75,3.16,2.04
11.04,-14.34,7.62
9.17,-19.69,2.39
12.47,-8.22,1.15
4.89,-19.26,2.82
14.26,-7.82,-1.67
10.29,-2.73,0.6
5.92,-6.55,-1.47
14.77,8.36,-3.13
8.08,-0.2,0.95
9.25,3.39,-2.27
11.93,6.24,-1.35
7.7,-6.12,1.01
12.62,7.04,-0.57
11.27,-4.02,2.36
8.71,-14.34,3.28
8.42,-8.42,3.48
9.17,-24.77,2.96
11.55,-15.75,1.15
6.09,-7.5,1.03
12.42,-11.44,-3.31
13.25,7.21,-3.85
1.15,9.71,-3.76
12.24,14.97,-8.05
10.26,24.75,-2.9
0.4,16.47,-1.24
13.39,24.57,-2.99
7.93,20.58,3.39
7.1,9.74,2.62
17.3,15.78,3.05
11.44,-1.84,6.06
16.24,-9.97,2.76
12.16,-9.74,5.26
5.78,-21.33,3.08
14.43,-10.29,-0.52
7.3,-13.48,3.28
9.14,-11.64,-1.55
14.03,4.28,-1.9
5.92,-5.66,1.21
12.24,6.38,-3.42
10.4,5.69,-0.37
6.78,-5.72,0.11
14,11.15,-2.53
8.33,-5.17,1.87
9.69,-3.45,0.69
14.05,3.28,1.52
8.02,-28.02,5.49
7.24,-13.42,2.9
7.56,-9.86,1.24
12.42,-23.97,0.37
11.15,0.43,0.14
5.81,-1.9,-3.22
13.91,2.27,-7.53
6.75,21.67,-3.33
3.97,13.8,-4.31
13.91,21.7,-5.43
2.3,23.31,0.32
7.85,15.69,-0.52
15.75,19.51,2.9
4.86,7.85,5.17
16.58,5.63,1.12
16.93,-2.67,6.35
8.59,-17.27,5.4
13.68,-8.88,1.35
6.5,-18.42,3.56
10.84,-16.27,-0.17
12.65,-2.76,0.52
5.46,-9.6,-0.03
14.03,3.22,-3.85
9.34,1.98,0.55
7.24,-0.95,-1.47
13.59,9.08,-2.64
8.1,-4.37,1.03
10.55,4.74,-1.35
10.55,1.15,1.09
10.26,-11.12,2.62
12.5,2.73,2.07
6.09,-25.72,5.06
9.83,-25.92,2.39
9.6,2.07,0.83
8.19,-20.35,-0.29
14.43,-8.19,-2.39
5.75,14.34,-2.53
8.13,4.97,-7.85
12.3,17.27,-5.72
2.21,21.47,-1.01
10.35,20.12,-4.54
8.79,23.34,-0.11
4.31,14.51,2.53
16.47,16.44,2.01
10.46,7.3,6.09
13.34,-3.39,2.56
18.28,-3.33,4.17
6.44,-18.59,6.64
12.59,-14.26,0.06
10.29,-12.01,2.36
6.01,-17.62,1.49
15.26,1.41,-2.36
7.64,-4.74,1.03
