15.43,-2.67,-1.26
8.25,-3.42,1.24
8.71,-6.84,-2.67
13.05,9.48,-1.72
6.9,-1.87,0.69
12.07,5.43,-2.96
10.32,4.14,-0.26
7.67,-5.43,0.06
12.79,6.98,-0.32
11.5,-7.16,2.67
9.92,-8.39,2.41
6.29,-15.46,3.85
9.34,-28.54,2.62
11.81,-1.29,1.06
5.78,-14.4,0.66
13.59,-15.84,-3.59
11.41,19.4,-2.67
2.79,3.31,-4.91
12.76,13.08,-7.76
7.13,32.28,-1.24
3.76,12.56,-2.41
12.82,24.17,-2.1
5.92,20.49,3.65
10.84,7.82,1.64
15.23,16.27,4.37
11.24,-4.77,4.74
17.79,-8.71,2.33
9.46,-10,6.27
7.76,-23.22,1.35
13.57,-7.16,0.29
5.92,-13.62,3.42
12.42,-10.23,-2.5
11.98,5.12,-0.29
5.86,-6.38,0.26
14,7.21,-3.45
8.82,4.28,0.86
7.67,-2.82,-1.21
13.22,8.19,-1.72
7.96,-7.24,2.01
11.29,2.33,-0.23
13.28,-4.02,2.59
8.59,-26.3,4.8
6.64,-9.2,2.13
7.33,-21.27,1.32
13.65,-14.57,0.49
8.82,7.27,0.2
7.33,-11.12,-4.4
14.49,9.34,-6.12
4.11,22.02,-2.62
7.41,11.06,-5.81
12.3,26.73,-3.59
0.55,17.3,0.32
12.3,17.39,-1.15
12.82,20.98,4.17
5.09,1.01,3.28
18.82,9.77,1.7
13.8,-4.77,7.3
10.43,-21.12,3.28
12.3,-5.49,2.27
5.52,-19.51,3.28
13.94,-13.25,-0.6
10.06,-2.36,1.75
6.5,-11.44,-1.44
14.74,6.15,-2.85
7.64,1.81,1.29
9.94,-0.11,-2.79
11.38,7.53,-1.35
7.13,-4.34,0.55
13.45,6.01,-1.58
9.28,-2.27,1.98
9.54,-8.45,1.29
12.13,-0.75,2.56
6.73,-27.13,5.26
9.69,-18.68,1.58
7.99,-7.36,0.69
11.58,-18.62,-0.78
13.28,2.93,-1.29
3.54,3.51,-3.36
11.81,7.67,-8.59
9.37,25.87,-3.19
2.33,13.91,-1.81
13.02,24.26,-4.57
5.03,23.97,1.26
7.39,9.83,1.06
16.76,22.13,3.19
7.67,3.25,5.63
17.24,-5.81,0.83
15.75,-1.9,5.89
5.75,-22.76,5.23
14.2,-10.38,-0.37
7.39,-12.53,3.42
9,-19.77,0.03
14.6,4.63,-0.89
5.86,-6.06,1.06
12.07,-0.23,-3.31
10.95,10.35,-0.29
6.87,-6.32,-0.03
13.16,8.39,-2.62
8.88,0.98,0.75
9.4,-5.86,-0.17
11.67,6.75,0.78
9.23,-17.59,3.59
9.97,-13.85,2.99
8.1,-9.11,2.93
10.29,-27.79,1.49
9.4,-6.9,1.18
9.31,-1.93,-1.81
13.51,-4.63,-4.91
5.43,15.46,-2.59
8.08,14.03,-6.18
12.39,17.96,-5.86
1.75,23.68,-0.29
9.34,19.34,-2.67
11.44,20.64,0.95
4.8,11.47,3.97
16.3,12.42,1.35
14.31,4.14,5.75
11.7,-13.51,4.34
14.89,-6.5,2.99
6.38,-18.19,4.89
11.7,-19.08,-0.14
11.09,-5.12,1.81
6.04,-14.17,1.06
15.03,0.49,-3.42
8.54,2.33,1.06
7.67,-3.54,-1.72
13.85,10.72,-2.85
7.36,-2.07,1.09
11.01,3.76,-2.36
10.81,4.14,0.11
8.16,-9.86,1.81
13.54,7.16,0.23
8.85,-18.16,4.74
7.33,-27.27,3.82
8.79,-0.11,1.15
9.94,-23.6,0.78
12.9,-16.04,-0.11
6.81,8.25,-1.26
10.4,0.17,-6.73
10.81,14.6,-5.2
2.62,18.02,-2.21
12.1,19.95,-5.75
7.24,27.36,-1.18
2.7,13.97,0.6
16.47,21.24,0.6
8.42,13.62,5.75
10.92,-0.43,1.7
20.15,7.21,3.39
9.02,-15.75,7.41
12.39,-17.73,1.21
10.26,-9.05,2.56
6.21,-22.65,2.1
14.6,-4.25,-0.8
7.85,-4.54,1.41
9.48,-7.79,-2.39
12.88,9.31,-1.12
6.78,-1.61,0.69
12.21,4.71,-2.85
9.97,5.6,0.14
8.1,-4.97,-0.2
12.5,4.83,-0.52
9.89,-5.81,2.59
11.15,-8.39,1.61
8.82,-14.6,3.79
7.7,-27.33,3.71
9.4,-7.21,0.89
7.67,-12.01,0.09
14.28,-13.08,-2.21
9.63,11.24,-1.87
4.63,6.12,-5.72
13.08,14.43,-7.73
5.35,24.83,-1.24
5.75,16.24,-3.08
11.7,24.63,-2.39
3.91,17.24,2.96
13.11,11.67,1.29
14.17,14.97,4.86
9.74,-4.43,4.6
19.03,-5.35,2.24
9.28,-12.16,6.75
8.05,-22.45,1.81
13.45,-7.1,0.43
5.37,-15.55,3.1
13.31,-9.14,-2.41
11.38,3.51,-0.11
5.26,-6.93,-0.23
14.6,8.13,-3.71
8.97,3.31,0.69
7.93,-1.95,-1.35
13.08,9.11,-1.72
8.13,-6.5,1.64
11.58,3.39,-0.23
12.62,-1.9,2.56
8.05,-23.34,4.54
6.87,-7.87,2.33
8.74,-21.24,1.47
12.39,-21.1,0.98
7.67,2.47,0.57
10.43,-8.42,-4.43
12.88,3.99,-5.55
2.53,18.62,-2.7
10.55,15.92,-6.24
10.81,24.08,-3.39
0.17,17.04,-0.09
13.48,22.39,-1.47
11.06,21.3,4.11
5.83,4.02,3.13
18.31,13.59,1.72
13.25,-3.68,6.64
12.79,-18.51,3.39
12.39,-6.29,3.05
5.37,-21.53,2.9
13.51,-12.99,-0.26
9.54,-5.17,2.44
7.59,-13.31,-1.38
13.91,5.95,-2.3
7.27,-0.09,1.41
10.84,1.12,-2.79
11.01,8.25,-0.86
7.13,-5.6,0.32
13.34,7.64,-2.01
9,-2.3,1.98
10.29,-8.08,1.15
12.85,0.37,2.01
5.69,-30.12,5.43
8.65,-16.67,2.18
9.69,-4.08,0.46
11.24,-23.48,-0.46
11.38,1.75,-0.55
5.89,6.35,-3.59
12.21,4.37,-8.22
7.62,23.34,-3.05
4.17,15.26,-2.87
12.62,22.1,-4.77
3.65,22.88,1.21
8.77,11.75,0.55
15.52,19.97,3.13
6.58,3.94,5.55
18.14,-1.81,1.06
15.17,-2.76,6.12
6.06,-21.47,5.14
14.6,-8.91,0.17
7.1,-14.34,3.48
9.57,-18.59,-0.17
13.8,3.39,-0.63
5.58,-7.41,0.57
13.02,0.83,-3.51
10.4,8.13,-0.17
6.73,-5.09,-0.63
13.42,8.97,-2.62
8.88,-0.75,0.66
9.54,-2.41,-0.49
11.44,5.32,0.92
10,-14.63,3.19
10.55,-5.26,3.16
7.5,-18.05,3.51
9.71,-32.19,1.32
9.17,1.64,1.58
9.97,-8.91,-1.24
12.99,-11.58,-4.6
5.17,19.37,-2.64
9.23,11.58,-6.73
11.29,14.94,-5.6
2.16,25.64,-0.43
10.23,21.07,-3.39
9.48,21.79,0.92
5.95,12.73,3.76
16.32,14.2,1.58
12.07,6.32,5.69
13.71,-10.46,3.59
15.92,-5.4,3.68
6.04,-18.34,5.23
12.24,-17.73,-0.52
10.4,-7.7,2.27
6.41,-16.78,1.26
14.63,1.38,-3.13
7.96,0.26,1.29
8.85,-4.28,-1.75
13.25,11.01,-2.3
6.96,-3.94,1.18
11.44,5.26,-2.5
10.46,4.63,0.11
8.05,-11.41,1.55
13.36,7.9,0.09
9.31,-17.88,4.45
7.56,-25.69,3.99
8.82,-0.75,1.47
10.29,-26.64,0.69
12.01,-12.56,0.37
7.19,9.86,-1.01
10.81,-4.28,-6.55
9.89,14.31,-4.8
3.82,18.82,-2.96
12.44,17.5,-6.12
6.44,25.67,-1.12
3.1,13.91,-0.2
15.35,20.75,0.4
7.99,13.68,5.58
11.32,0.57,1.52
19,6.84,3.94
9.51,-13.97,7.21
13.08,-15.92,1.58
9.69,-10.95,3.28
6.58,-20.95,1.67
14.43,-3.68,-0.46
8.05,-6.55,1.49
10.2,-5.89,-3.25
11.87,7.73,-1.09
6.73,-2.44,0.37
13.05,6.55,-3.33
9.43,2.7,0.17
7.82,-3.59,-0.6
12.96,6.18,-0.4
10.17,-7.13,2.59
10.26,-3.82,1.24
8.48,-15.09,4.17
9.51,-27.39,3.79
9.46,-2.76,0.98
6.38,-18.11,0.57
14.77,-15.23,-2.1
9.66,15.66,-1.61
4.45,1.64,-5.58
13.34,12.07,-7.7
5.06,26.21,-1.32
6.35,15.75,-3.54
11.67,25.46,-2.44
3.25,16.61,2.56
13.34,12.85,0.92
13.59,17.36,5.14
9.51,-3.56,4.05
19.57,-2.56,1.95
9.69,-11.15,7.16
8.85,-22.45,1.81
13.39,-6.78,0.75
5.4,-16.84,3.39
