14.37,-3.88,3.59
11.75,-8.65,4.28
9.6,-15.29,3.13
10.17,-13.74,2.01
9.89,-10.61,1.78
10.49,-9.28,0.78
10.78,-2.59,-0.14
10.2,1.49,-0.46
10.4,2.64,-0.66
10.38,5.92,-0.83
10.38,5.17,-0.83
10.26,2.73,-0.72
10.38,2.3,-0.4
10.23,-0.78,0.43
9.86,-4.71,0.66
10.32,-6.73,1.47
9.23,-13.65,3.71
7.79,-21.64,3.16
8.85,-17.19,0.92
10.66,-9.28,0.86
10.81,-7.73,0.03
9.69,0,-2.79
9.37,11.47,-4.34
8.56,14,-4.11
7.64,16.44,-3.76
7.62,21.27,-3.19
7.44,17.91,-1.72
9.2,13.82,0.06
10.61,13.02,1.93
11.64,5.75,2.99
14.2,-2.1,3.36
12.76,-7.21,3.91
9.89,-13.68,3.59
9.86,-14.46,2.73
9.89,-11.84,1.95
10.32,-10.29,1.01
10.63,-5.09,0.34
10.61,0.2,-0.43
10.35,2.53,-0.95
10.03,4.66,-0.92
10.75,5.95,-1.06
10.2,4.22,-0.98
10.38,2.82,-0.72
10.75,1.87,0
9.34,-3.51,0.52
11.15,-4.94,0.83
10.23,-7.39,2.79
6.87,-20.72,3.74
9.48,-21.01,2.04
10.03,-9.46,1.12
8.97,-9.69,0.29
11.06,-5.83,-1.72
9.92,7.44,-3.54
8.02,11.98,-4.51
8.28,13.94,-4.14
7.7,19.86,-3.25
7.16,19.54,-2.41
8.59,15.23,-0.72
10.35,14.8,1.52
10.84,10.43,2.7
13.08,1.38,2.93
14.26,-3.76,3.79
11.12,-9.69,4.17
9.89,-15.12,2.85
10.35,-12.96,2.01
9.86,-10.2,1.64
10.49,-7.79,0.6
10.72,-1.95,-0.23
10.17,1.52,-0.55
10.32,2.87,-0.63
10.63,5.17,-0.75
10.38,4.57,-0.72
9.86,2.73,-0.69
10.35,1.87,-0.32
10.15,-1.72,0.6
10.09,-4.63,0.63
10.63,-7.07,1.58
8.79,-15.23,3.76
7.76,-20.41,2.85
9.08,-16.24,0.78
10.35,-10.29,0.86
10.95,-5.37,-0.23
9.83,2.18,-3.02
8.97,10.95,-4.31
8.71,14.54,-4.08
7.53,16.96,-3.79
7.27,20.52,-2.99
7.99,17.22,-1.49
9.37,13.51,0.14
10.61,12.24,2.04
12.16,4.34,3.13
13.91,-2.99,3.45
12.3,-7.47,3.85
9.97,-13.59,3.51
9.92,-14.08,2.62
10.03,-11.55,1.78
10.43,-9.74,0.95
10.63,-4.14,0.23
10.43,0.89,-0.57
10.2,2.36,-0.92
10.29,4.4,-0.95
10.69,6.21,-1.06
10.12,3.94,-0.92
10.49,2.1,-0.66
10.43,1.35,0.14
9.57,-3.59,0.6
10.98,-5,0.98
9.51,-8.85,3.02
7.67,-20.89,3.62
9.74,-18.48,1.87
9.51,-9.46,1.06
9.37,-10.86,0.03
10.92,-3.91,-2.01
9.51,8.54,-3.68
8.13,11.18,-4.51
8.31,14.28,-4.05
7.7,19.97,-3.19
7.19,19.17,-2.21
8.68,15.55,-0.37
10.38,14.54,1.72
11.24,9.69,2.82
13.36,1.06,3.08
13.88,-4.45,3.85
11.12,-10.38,4.05
9.66,-14.74,2.73
10.03,-12.67,1.87
10.29,-10.52,1.55
10.38,-7.7,0.52
10.4,-1.26,-0.37
10.43,1.75,-0.55
10.29,2.62,-0.63
10.46,5.49,-0.83
10.35,4.43,-0.72
10.2,2.27,-0.66
10.46,2.07,-0.17
9.63,-2.39,0.66
10.49,-4.17,0.66
11.01,-6.7,1.93
7.96,-18.14,3.88
7.85,-20.23,2.47
9.74,-13.39,0.66
9.94,-11.24,0.86
10.72,-5.52,-0.6
10.12,4.22,-3.39
8.71,10.98,-4.31
8.42,14.71,-3.97
7.7,17.91,-3.74
7.1,19.97,-2.82
8.16,16.87,-1.29
9.8,13.91,0.4
10.43,11.15,2.39
12.59,3.54,3.19
14.2,-2.93,3.45
11.52,-8.74,3.99
9.97,-13.91,3.42
10.06,-13.71,2.5
9.66,-11.81,1.75
10.63,-8.59,0.8
10.84,-3.65,0.2
10.29,0.14,-0.66
10.17,3.42,-1.01
10.23,5.14,-0.89
10.66,5.29,-1.15
10.17,3.91,-0.95
10.52,2.33,-0.49
10.43,0.55,0.23
9.69,-3.88,0.57
10.63,-5.69,1.18
9.2,-10.26,3.33
8.13,-20.78,3.48
9.51,-18.08,1.55
9.37,-9.43,1.03
10.23,-9.94,-0.03
10.55,-3.1,-2.33
8.94,9.51,-4.08
8.59,12.7,-4.54
8.13,15.12,-3.82
7.33,20.41,-3.1
7.47,19.11,-2.01
8.94,15,-0.03
10.46,14,1.87
11.67,8.48,2.82
13.88,-0.06,3.19
13.45,-5.09,3.94
10.46,-11.84,3.88
9.92,-15.35,2.59
10.17,-11.73,1.95
10.15,-10.06,1.41
10.61,-7.04,0.34
10.49,-0.49,-0.23
10.26,1.93,-0.55
10.23,3.22,-0.75
10.49,5.66,-0.78
10.35,3.94,-0.8
10.15,2.76,-0.69
10.38,1.87,-0.03
9.74,-3.74,0.57
10.72,-3.71,0.72
10.75,-7.24,2.3
7.62,-21.1,3.88
8.22,-19.28,2.21
10.06,-11.24,0.69
9.6,-12.39,0.8
10.75,-4.2,-0.95
10.46,6.7,-3.65
8.13,10.61,-4.37
8.25,15.49,-3.99
8.1,18.94,-3.65
6.73,18.82,-2.7
8.28,16.73,-1.06
10.23,14.03,0.8
10.46,9.8,2.53
12.88,2.67,3.25
14.11,-3.76,3.65
11.35,-9.71,3.94
9.77,-13.88,3.25
9.97,-13.54,2.36
10,-11.52,1.61
10.49,-7.9,0.8
10.75,-3.22,-0.06
10.43,0.63,-0.75
10.03,3.62,-0.89
10.4,5,-1.01
10.49,5.43,-1.12
10.2,3.97,-0.95
10.75,2.04,-0.46
10.12,-0.03,0.37
10.12,-3.79,0.46
10.55,-5.66,1.44
8.42,-12.67,3.71
8.33,-21.44,3.16
9.69,-15.78,1.35
9.71,-10.38,1.09
10.52,-10.66,-0.2
10.06,0.09,-2.7
8.79,10.58,-4.2
8.48,12.16,-4.45
8.08,16.87,-3.76
7.47,21.18,-2.9
7.41,17.79,-1.93
9.31,15.35,0.09
10.61,14.37,2.3
11.67,6.58,2.82
14.23,-0.95,3.1
13.11,-5.89,4.2
10.26,-13.28,3.85
10.03,-15.03,2.39
9.89,-11.81,1.78
10.06,-10.12,1.41
10.72,-6.04,0.37
10.61,-0.14,-0.49
10.15,2.44,-0.57
10.46,3.74,-0.75
10.75,6.24,-0.92
9.94,4.31,-0.72
10.4,2.18,-0.69
10.52,1.9,0
9.31,-4.34,0.69
10.89,-4.77,0.78
10.4,-8.05,2.59
7.3,-23.16,3.79
8.62,-19.08,1.87
10.23,-9.08,0.72
9.63,-12.76,0.72
10.58,-3.62,-1.32
10.38,9.34,-3.82
