9.57,-3.05,0.63
10.17,-25.84,-0.32
12.88,1.21,-0.75
5.69,9.08,-3.13
10.89,2.01,-8.42
9.11,23.14,-3.85
3.33,17.13,-2.5
12.5,20.26,-5.06
5.12,24.63,0.83
6.52,12.56,0.8
15.92,18.54,2.73
7.93,6.41,6.04
16.44,-2.96,1.35
15.95,-3.82,5.66
6.55,-19.26,5.72
14.43,-11.29,0.06
7.73,-14.86,3.36
8.42,-17.24,0.2
14.23,1.7,-1.12
6.09,-7.01,0.8
12.1,1.52,-3.54
10.86,7.13,-0.63
6.7,-4.66,-0.23
13.45,10.2,-2.96
9.05,-1.47,0.55
8.97,-2.73,-0.26
11.84,7.07,0.55
10.55,-15.92,3.56
10.69,-6.12,3.31
6.7,-16.87,3.39
9.54,-34.06,1.67
10.52,2.01,1.67
8.59,-8.08,-0.92
13.02,-12.96,-4.86
6.96,21.7,-2.9
6.9,10.86,-6.32
11.9,13.05,-6.38
3.65,28.97,-0.72
7.7,19.28,-3.08
11.01,20.43,0.37
6.32,15.75,4.08
14.4,11.58,1.58
13.77,6.67,5.37
13.25,-8.51,4.4
15.58,-8.33,3.56
6.75,-17.22,5.26
11.18,-17.7,-0.06
11.41,-8.77,2.07
6.29,-14.57,1.61
14.08,0.03,-3.48
8.88,0.03,0.92
7.9,-2.82,-1.35
13.51,10.32,-2.85
7.36,-3.45,1.15
10.66,5.06,-2.44
10.84,3.88,-0.34
7.99,-11.44,1.98
13.45,7.79,0.03
9.71,-17.53,4.48
7.87,-25.81,4.54
8.51,-0.86,1.55
9.2,-27.39,0.86
13.42,-12.21,0.29
6.93,11.21,-0.78
9.43,-6.24,-6.64
12.24,13.91,-5.66
2.7,20.69,-2.47
11.04,16.12,-6.27
8.71,25.98,-1.95
1.49,15.23,0.4
15.26,19.54,0.17
9.63,14.34,5.58
9.43,0.66,2.18
19.66,6.29,3.42
10.26,-13.13,7.56
12.19,-17.27,1.84
10.4,-10.55,2.9
6.01,-19.97,2.1
14.63,-5.37,-0.75
8.48,-6.12,1.47
9.11,-5.89,-2.96
12.65,7.04,-1.64
6.87,-1.52,0.6
12.36,6.58,-3.45
9.69,2.62,-0.2
7.62,-3.62,-0.26
13.39,7.44,-0.83
10.09,-7.3,2.62
9.86,-5.89,1.67
8.85,-12.36,4.14
9.34,-27.56,4.05
10,-6.64,1.12
6.06,-15.86,0.98
14.51,-14.46,-2.1
10.95,14.17,-1.95
2.87,2.9,-5.14
13.16,11.9,-8.39
6.7,26.73,-1.87
4.4,15.26,-2.96
12.44,24.52,-3.08
4.22,19.11,2.53
11.27,11.58,1.21
15.12,16.53,4.66
9.74,-1.64,4.83
18.34,-4.83,2.01
10.92,-11.01,6.93
8.31,-21.38,2.64
13.45,-7.85,0.55
5.83,-15.69,3.48
12.56,-10.12,-1.9
11.73,2.41,-0.14
5.81,-6.87,0.06
14.05,7.59,-3.71
8.77,3.36,0.49
7.9,-2.36,-1.15
12.96,8.51,-1.98
7.73,-6.61,1.26
11.18,1.9,-0.4
13.08,-0.14,2.27
8.91,-22.76,4.34
6.55,-12.62,2.85
7.79,-16.73,2.5
14.23,-13.02,1.24
8.16,-1.55,0.83
8.31,-11.24,-3.54
15.15,8.28,-5.6
2.76,18.11,-2.96
7.85,12.19,-6.61
13.16,24.66,-4.51
-0.11,18.71,-0.37
11.52,19.95,-2.01
12.53,20.15,3.1
4.37,5.09,3.36
17.53,12.13,2.07
14.69,-2.59,6.87
12.24,-16.96,3.71
12.19,-7.01,3.33
5.49,-19.97,3.68
13.68,-14.17,-0.37
9.77,-6.38,2.16
7.3,-10.95,-1.15
14.57,4.77,-2.85
7.3,-0.52,1.18
10.12,2.27,-3.16
11.12,6.87,-1.52
7.44,-4.43,0.6
13.45,8.68,-2.33
8.45,-3.36,1.55
10.03,-6.64,1.26
13.31,3.56,1.84
6.96,-26.93,5.58
9.51,-18.59,2.39
7.01,-8.39,1.09
10.72,-21.35,0.17
14.46,0.98,-0.6
3.88,0.17,-2.62
11.67,4.57,-8.25
10.4,25.12,-4.05
1.7,13.02,-2.36
13.16,23.37,-5.32
5.14,26.53,0.23
5.43,11.75,0.57
17.33,22.02,2.39
7.01,7.85,5.66
15.43,-2.07,1.12
17.96,-0.43,5.58
6.67,-19.49,6.12
14.14,-12.27,0.4
8.08,-14.83,3.48
7.73,-19.49,0.72
14.4,0.72,-0.69
6.47,-7.85,0.92
11.73,0.11,-3.22
11.06,8.33,-0.43
7.16,-4.68,-0.34
13.02,9.48,-2.82
8.51,0.2,0.66
9.51,-2.7,-0.6
11.61,5.86,0.4
9.89,-15.46,3.22
11.12,-6.04,2.73
6.44,-15.98,3.94
9.6,-32.56,2.24
11.06,-0.55,1.26
8.08,-9.48,-0.6
13.51,-11.78,-3.94
7.53,18.42,-2.64
6.58,9.2,-6.64
11.9,14.8,-6.73
3.42,27.53,-0.8
8.22,18.02,-3.33
10.63,20.98,-0.29
5.06,16.96,3.54
14.89,12.42,1.7
13.25,6.29,5.78
12.73,-6.98,4.11
16.53,-7.3,3.33
6.67,-18.42,5.92
11.35,-17.88,0.2
10.86,-9.05,1.64
5.6,-15.29,1.61
15.43,-0.32,-3.39
8.68,-0.8,0.78
7.1,-3.05,-1.64
14.26,11.06,-3.28
7.3,-3.1,1.09
10.55,5.2,-2.27
11.24,4.97,-0.6
7.85,-10.12,1.7
13.57,9.71,-0.06
9.54,-14.46,4.31
7.47,-24.72,4.45
9.23,-2.07,1.55
9.14,-28.83,1.24
12.76,-15.26,0.78
7.47,7.76,-0.63
9.46,-7.59,-6.06
12.33,12.85,-5.37
2.93,18.97,-2.85
10.49,16.44,-6.29
9.31,28.48,-2.1
1.06,16.12,0.03
14.51,20.38,-0.2
10.49,17.56,5.32
8.25,2.93,2.21
19.49,8.42,2.9
12.01,-11.35,7.36
11.87,-17.47,2.47
10.75,-10.09,2.87
6.61,-21.58,2.13
13.74,-7.96,-0.11
8.25,-6.7,1.87
9.17,-7.67,-2.67
12.73,6.61,-1.38
7.16,-1.58,0.75
12.36,6.04,-3.36
9.46,4.6,-0.03
7.87,-3.91,-0.37
13.16,6.93,-1.26
8.77,-6.5,2.62
11.5,-5.69,1.24
10.86,-9.69,3.54
6.75,-29.89,4.83
9.05,-9.86,1.38
8.22,-10.86,0.46
