9.6,-1.93,-2.39
9.89,11.61,-4.2
8.68,13.11,-4.14
7.39,15.69,-3.76
7.9,21.67,-3.25
7.41,17.79,-1.84
8.68,13.94,-0.23
10.63,14,1.61
11.58,6.38,3.05
13.94,-1.61,3.31
12.79,-5.72,3.74
10.06,-13.11,3.74
10.15,-15,2.73
9.71,-11.5,2.01
10.32,-10.66,1.26
11.04,-6.06,0.4
10.15,0,-0.37
10.26,1.95,-0.95
10.43,4.25,-0.92
10.55,6.12,-0.89
10.23,4.54,-1.03
10.4,2.76,-0.8
10.78,1.67,0.03
9.37,-2.5,0.57
11.06,-4.43,0.69
10.75,-6.87,2.47
6.64,-18.97,3.76
9.08,-21.9,2.24
10.29,-11.73,1.15
8.62,-10.15,0.43
11.27,-6.81,-1.58
10.26,6.78,-3.33
7.79,12.79,-4.4
8.45,13.54,-4.34
7.59,19.31,-3.19
7.19,20.87,-2.33
8.51,15.75,-1.06
10.09,14.37,1.21
11.09,11.5,2.76
12.79,1.9,2.96
14.23,-4.05,3.45
11.5,-8.88,4.14
9.69,-15.2,3.13
10.52,-13.54,1.9
9.8,-10.38,1.75
10.43,-9.23,0.95
11.06,-2.21,-0.14
10.03,2.3,-0.37
10.32,2.36,-0.66
10.66,5.81,-0.89
10.35,5.81,-0.6
10.26,2.5,-0.75
10.29,2.07,-0.52
9.97,-1.06,0.57
9.94,-5.12,0.57
10.4,-6.81,1.35
9.02,-14.08,3.62
7.7,-21.73,3.02
9,-17.24,0.95
10.72,-9.31,0.95
10.78,-7.01,-0.06
9.8,0.32,-2.82
9.34,11.52,-4.14
8.45,14.4,-4.05
7.7,16.67,-3.91
7.56,21.12,-2.99
7.59,17.73,-1.61
9.25,13.91,-0.09
10.32,12.56,1.93
11.93,5.32,2.96
14.31,-2.18,3.31
12.27,-7.7,3.88
10,-13.42,3.51
9.89,-14.28,2.7
9.71,-12.16,1.93
10.63,-9.57,0.98
10.66,-5.17,0.43
10.52,-0.14,-0.43
10.38,3.19,-0.92
10.03,4.45,-0.8
10.95,6.18,-0.98
10.03,4.74,-0.92
10.23,2.07,-0.75
10.95,1.75,-0.03
9.25,-3.1,0.63
11.06,-4.89,0.75
10.2,-7.5,2.64
6.84,-20.95,3.71
9.51,-20.35,1.95
9.89,-9.4,1.03
9.02,-10.92,0.32
11.04,-5.83,-1.75
9.77,7.79,-3.62
8.25,11.58,-4.37
8.19,14.03,-3.97
7.67,20.32,-3.28
7.36,19.8,-2.27
8.42,15.29,-0.55
10.46,14.83,1.41
11.04,10.15,2.76
12.96,1.29,3.02
14.37,-3.19,3.71
11.15,-10.2,4.14
9.66,-15.26,2.73
10.29,-12.19,1.87
9.94,-11.12,1.61
10.49,-7.73,0.63
10.55,-1.18,-0.06
10.23,0.26,-0.52
10.52,3.22,-0.69
10.55,6.27,-0.52
10.26,3.91,-0.66
10.06,2.76,-0.78
10.55,2.07,-0.2
10.12,-1.9,0.66
10.03,-4.43,0.55
10.63,-7.07,1.44
8.68,-15.32,3.71
7.79,-20.64,2.85
9.2,-16.3,0.69
10.2,-10.26,0.66
11.09,-5.75,-0.32
9.89,2.39,-2.87
8.65,11.44,-4.31
8.77,14.49,-4.17
7.67,16.84,-3.56
7.19,20.64,-2.82
8.08,17.45,-1.52
9.23,13.34,0.17
10.43,12.07,2.04
12.44,4.57,3.13
14.05,-3.19,3.45
12.07,-7.62,3.71
9.86,-13.54,3.48
10,-14.43,2.62
9.92,-11.29,1.75
10.26,-9.4,0.98
10.86,-4.54,0.23
10.49,0.69,-0.55
10.09,2.73,-0.95
10.43,4.71,-0.95
10.58,5.86,-0.89
9.97,3.85,-0.95
10.66,2.53,-0.66
10.52,1.03,0.37
9.66,-3.65,0.57
11.04,-4.68,0.89
9.46,-9.31,3.08
7.41,-21.04,3.51
9.6,-18.39,1.7
9.77,-9.74,0.98
9.48,-11.18,-0.06
10.92,-4.28,-2.16
9.54,8.74,-3.68
7.9,11.96,-4.45
8.28,14.8,-4.05
7.79,20.49,-2.87
7.24,19.28,-1.98
8.85,15.38,-0.46
10.26,14.74,1.81
11.24,9.66,2.79
13.62,0.69,2.96
13.77,-4.71,3.82
11.04,-10.69,3.82
9.69,-15.23,2.62
9.94,-13.05,1.95
10.2,-10.26,1.55
10.23,-7.79,0.55
10.72,-1.58,-0.34
10.52,2.33,-0.4
9.97,3.02,-0.6
10.78,5.95,-0.95
10.4,4.89,-0.66
9.94,2.24,-0.57
10.72,2.36,-0.2
9.71,-2.73,0.75
10.38,-4.45,0.69
10.89,-6.93,1.9
7.9,-19.2,3.79
8.02,-20.23,2.36
9.54,-13.82,0.55
9.89,-11.78,0.72
10.98,-3.76,-0.6
10.06,4.91,-3.42
8.71,10.58,-4.25
8.48,15.46,-3.79
7.73,18.19,-3.68
